date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-07-23,19,27.0,25.0,89.0,0.0,,190.0,14.8,,999.0,,5.0
2024-07-23,20,27.0,25.0,89.0,0.0,,180.0,18.4,,998.0,,5.0
2024-07-23,21,28.2,25.8,87.0,0.0,,250.0,9.4,,998.0,,8.0
2024-07-23,22,27.0,25.0,89.0,0.0,,190.0,11.2,,997.0,,5.0
2024-07-23,23,26.0,25.0,94.0,0.0,,180.0,14.8,,997.0,,8.0
2024-07-24,0,27.6,26.7,95.0,0.1,,270.0,3.6,,997.3,,8.0
2024-07-24,1,26.0,25.0,94.0,0.5,,190.0,9.4,,997.0,,5.0
2024-07-24,2,27.0,25.0,89.0,0.4,,200.0,11.2,,998.0,,5.0
2024-07-24,3,28.0,26.6,92.0,0.0,,270.0,3.6,,998.4,,5.0
2024-07-24,4,27.0,25.0,89.0,4.1,,220.0,14.8,,997.0,,5.0
2024-07-24,5,29.0,25.0,79.0,0.3,,230.0,16.6,,997.0,,5.0
2024-07-24,6,31.0,27.1,80.0,1.5,,320.0,5.4,,997.4,,5.0
2024-07-24,7,30.0,25.1,75.0,2.8,,250.0,13.0,,996.0,,5.0
2024-07-24,8,31.0,25.1,71.0,1.0,,210.0,11.2,,995.0,,5.0
2024-07-24,9,32.0,27.9,79.0,1.4,,200.0,18.4,,995.9,,5.0
2024-07-24,10,28.0,26.9,94.0,1.2,,200.0,18.4,,994.0,,5.0
2024-07-24,11,27.0,25.0,89.0,1.9,,190.0,18.4,,994.0,,5.0
2024-07-24,12,27.8,26.9,95.0,0.4,,180.0,7.6,,995.3,,9.0
2024-07-24,13,27.0,25.0,89.0,1.7,,180.0,18.4,,995.0,,9.0
2024-07-24,14,27.0,25.0,89.0,0.6,,190.0,14.8,,996.0,,8.0
2024-07-24,15,27.6,26.7,95.0,0.2,,230.0,9.4,,997.4,,8.0
2024-07-24,16,26.0,26.0,100.0,0.1,,220.0,13.0,,997.0,,9.0
2024-07-24,17,27.0,26.0,94.0,0.0,,200.0,14.8,,997.0,,9.0
2024-07-24,18,27.6,26.7,95.0,0.0,,230.0,7.6,,997.6,,9.0
2024-07-24,19,27.1,25.3,90.0,0.0,,191.0,11.1,,997.0,,8.0
2024-07-24,20,27.0,24.8,88.0,0.0,,185.0,11.1,,996.6,,8.0
2024-07-24,21,27.6,26.7,95.0,0.0,,230.0,11.2,,996.0,,5.0
2024-07-24,22,27.0,25.0,89.0,0.0,,190.0,11.2,,995.0,,5.0
2024-07-24,23,26.0,25.0,94.0,0.1,,180.0,13.0,,995.0,,5.0
2024-07-25,0,27.4,26.3,94.0,1.0,,230.0,9.4,,996.2,,8.0
2024-07-25,1,27.0,25.0,89.0,0.6,,190.0,17.0,,996.0,,5.0
2024-07-25,2,27.0,25.0,89.0,0.2,,190.0,13.0,,996.0,,5.0
2024-07-25,3,28.0,26.6,92.0,0.1,,180.0,7.6,,997.5,,5.0
2024-07-25,4,28.0,25.0,84.0,0.1,,200.0,14.8,,997.0,,5.0
2024-07-25,5,28.0,25.0,84.0,0.1,,210.0,18.4,,997.0,,5.0
2024-07-25,6,29.6,26.2,82.0,0.2,,270.0,7.6,,997.5,,5.0
2024-07-25,7,29.0,25.0,79.0,0.2,,200.0,18.4,,997.0,,5.0
2024-07-25,8,29.0,25.0,79.0,0.2,,200.0,18.4,,996.0,,5.0
2024-07-25,9,31.2,26.2,75.0,0.0,,230.0,9.4,,995.8,,5.0
2024-07-25,10,30.0,25.1,75.0,0.0,,210.0,14.8,,995.0,,5.0
2024-07-25,11,26.0,25.0,94.0,0.4,,240.0,18.4,,994.8,,4.0
2024-07-25,12,28.0,27.5,97.0,0.8,,200.0,3.6,,995.5,,4.0
2024-07-25,13,27.0,26.0,94.0,0.5,,200.0,5.4,,995.0,,4.0
2024-07-25,14,28.0,26.9,94.0,0.6,,220.0,9.4,,996.0,,4.0
2024-07-25,15,28.0,27.1,95.0,0.1,,0.0,0.0,,997.1,,4.0
2024-07-25,16,28.0,26.0,89.0,0.3,,190.0,11.2,,998.0,,7.0
2024-07-25,17,28.0,25.0,84.0,0.0,,190.0,9.4,,997.0,,5.0
2024-07-25,18,28.0,26.9,94.0,0.0,,170.0,7.6,,998.2,,5.0
2024-07-25,19,28.0,26.0,89.0,0.0,,180.0,7.6,,997.0,,5.0
2024-07-25,20,27.0,25.0,89.0,0.0,,200.0,13.0,,996.0,,5.0
2024-07-25,21,27.8,26.2,91.0,0.0,,230.0,5.4,,996.8,,5.0
2024-07-25,22,27.0,25.0,89.0,0.0,,190.0,16.6,,996.0,,5.0
2024-07-25,23,27.0,25.0,89.0,0.5,,190.0,14.8,,996.0,,5.0
2024-07-26,0,27.6,26.0,91.0,0.0,,230.0,3.6,,996.9,,5.0
2024-07-26,1,27.0,25.0,89.0,0.0,,190.0,13.0,,997.0,,5.0
2024-07-26,2,27.0,25.0,89.0,0.0,,220.0,11.2,,998.0,,5.0
2024-07-26,3,28.2,26.6,91.0,0.3,,230.0,3.6,,998.8,,3.0
2024-07-26,4,28.0,25.0,84.0,0.5,,180.0,13.0,,999.0,,5.0
2024-07-26,5,28.0,25.0,84.0,0.1,,190.0,11.2,,999.0,,5.0
2024-07-26,6,29.0,27.2,90.0,0.0,,230.0,7.6,,999.2,,7.0
2024-07-26,7,28.0,25.0,84.0,0.0,,180.0,9.4,,998.0,,5.0
2024-07-26,8,28.0,25.0,84.0,0.0,,240.0,11.2,,997.0,,7.0
2024-07-26,9,30.0,27.6,87.0,0.0,,200.0,3.6,,997.7,,5.0
2024-07-26,10,29.0,25.0,79.0,0.0,,200.0,14.8,,997.0,,5.0
2024-07-26,11,29.0,25.0,79.0,0.0,,190.0,14.8,,996.0,,5.0
2024-07-26,12,29.8,27.4,87.0,0.0,,270.0,5.4,,997.1,,5.0
2024-07-26,13,28.0,25.0,84.0,0.0,,200.0,11.2,,997.0,,5.0
2024-07-26,14,28.0,25.0,84.0,0.0,,190.0,7.6,,998.0,,5.0
2024-07-26,15,29.0,26.2,85.0,0.0,,190.0,7.6,,998.5,,5.0
2024-07-26,16,28.0,25.0,84.0,0.0,,180.0,7.6,,999.0,,5.0
2024-07-26,17,27.0,25.0,89.0,0.0,,190.0,11.2,,999.0,,5.0
2024-07-26,18,28.6,26.4,88.0,0.0,,180.0,5.4,,999.6,,5.0
2024-07-26,19,27.0,25.0,89.0,0.0,,190.0,11.2,,999.0,,5.0
2024-07-26,20,27.0,25.0,89.0,0.0,,180.0,11.2,,998.0,,5.0
2024-07-26,21,28.4,26.4,89.0,0.0,,180.0,3.6,,998.6,,5.0
2024-07-26,22,27.0,25.0,89.0,0.5,,200.0,13.0,,998.0,,5.0
2024-07-26,23,27.0,25.0,89.0,0.7,,200.0,14.8,,998.0,,5.0
2024-07-27,0,28.0,26.0,89.0,0.3,,230.0,3.6,,998.8,,5.0
2024-07-27,1,27.0,25.0,89.0,0.0,,190.0,14.8,,999.0,,5.0
2024-07-27,2,27.0,25.0,89.0,0.0,,190.0,13.0,,1000.0,,5.0
2024-07-27,3,28.4,26.4,89.0,0.3,,180.0,7.6,,1000.5,,5.0
2024-07-27,4,28.0,25.0,84.0,0.2,,180.0,13.0,,1000.0,,5.0
2024-07-27,5,28.0,25.0,84.0,0.3,,190.0,13.0,,1001.0,,5.0
2024-07-27,6,29.0,26.2,85.0,0.0,,180.0,5.4,,1001.0,,5.0
2024-07-27,7,29.0,24.1,75.0,0.0,,200.0,18.4,,1000.0,,5.0
2024-07-27,8,29.0,25.0,79.0,0.0,,200.0,16.6,,999.0,,5.0
2024-07-27,9,30.4,26.1,78.0,0.1,,180.0,5.4,,999.5,,5.0
2024-07-27,10,29.0,25.0,79.0,0.0,,220.0,11.2,,999.0,,5.0
2024-07-27,11,29.0,25.0,79.0,0.0,,190.0,13.0,,997.0,,5.0
2024-07-27,12,30.2,26.6,81.0,0.1,,270.0,5.4,,997.9,,5.0
2024-07-27,13,28.0,25.0,84.0,0.2,,180.0,5.4,,999.0,,5.0
2024-07-27,14,28.0,25.0,84.0,0.2,,150.0,7.6,,999.0,,5.0
2024-07-27,15,29.2,27.0,88.0,0.0,,200.0,3.6,,999.2,,5.0
2024-07-27,16,28.0,25.0,84.0,0.3,,170.0,7.6,,1000.0,,5.0
2024-07-27,17,28.0,26.0,89.0,0.5,,180.0,9.4,,1000.0,,5.0
2024-07-27,18,28.6,27.0,91.0,0.0,,230.0,5.4,,1000.1,,5.0
2024-07-27,19,27.0,25.0,89.0,0.5,,180.0,7.6,,999.0,,5.0
2024-07-27,20,27.0,25.0,89.0,0.6,,190.0,11.2,,998.0,,5.0
2024-07-27,21,28.0,26.0,89.0,0.0,,230.0,3.6,,998.0,,5.0
2024-07-27,22,27.0,25.0,89.0,0.6,,220.0,13.0,,997.0,,5.0
2024-07-27,23,27.0,25.0,89.0,0.0,,180.0,11.2,,997.0,,5.0
2024-07-28,0,27.8,26.2,91.0,0.0,,250.0,9.4,,998.3,,5.0
2024-07-28,1,27.0,25.0,89.0,0.0,,220.0,5.4,,999.0,,5.0
2024-07-28,2,27.0,25.0,89.0,0.0,,240.0,7.6,,999.0,,8.0
2024-07-28,3,28.4,26.4,89.0,0.0,,270.0,3.6,,999.7,,5.0
2024-07-28,4,28.0,25.0,84.0,0.2,,210.0,9.4,,999.0,,5.0
2024-07-28,5,29.0,25.0,79.0,0.0,,230.0,9.4,,999.0,,5.0
2024-07-28,6,29.4,26.8,86.0,0.0,,270.0,3.6,,999.4,,5.0
2024-07-28,7,29.0,25.0,79.0,0.0,,260.0,9.4,,998.0,,5.0
2024-07-28,8,29.0,25.0,79.0,0.0,,250.0,7.6,,997.0,,5.0
2024-07-28,9,31.2,26.9,78.0,0.0,,270.0,5.4,,997.7,,5.0
2024-07-28,10,30.0,25.1,75.0,0.0,,260.0,9.4,,996.0,,5.0
2024-07-28,11,30.0,25.1,75.0,0.0,,250.0,5.4,,995.0,,5.0
2024-07-28,12,31.4,26.7,76.0,0.1,,220.0,11.2,,996.0,,5.0
2024-07-28,13,30.0,25.0,79.0,0.0,,250.0,7.6,,995.0,,5.0
2024-07-28,14,29.0,26.0,84.0,0.0,,240.0,5.4,,996.0,,5.0
2024-07-28,15,30.2,27.2,84.0,0.2,,270.0,5.4,,996.5,,5.0
2024-07-28,16,29.0,26.0,84.0,0.0,,180.0,13.0,,996.0,,5.0
2024-07-28,17,29.0,26.0,84.0,0.0,,180.0,13.0,,997.0,,5.0
2024-07-28,18,29.8,27.2,86.0,0.0,,230.0,7.6,,997.0,,5.0
2024-07-28,19,28.0,26.0,89.0,0.5,,190.0,11.2,,996.0,,5.0
2024-07-28,20,29.0,25.0,79.0,1.5,,220.0,14.8,,994.0,,5.0
2024-07-28,21,29.4,26.6,85.0,1.1,,230.0,7.6,,995.2,,5.0
2024-07-28,22,28.0,25.0,84.0,0.7,,240.0,13.0,,994.0,,5.0
2024-07-28,23,28.0,25.0,84.0,2.5,,230.0,14.8,,994.0,,5.0
2024-07-29,0,28.4,26.4,89.0,0.7,,320.0,7.6,,994.6,,3.0
2024-07-29,1,27.0,26.0,94.0,5.4,,230.0,13.0,,996.0,,3.0
2024-07-29,2,27.0,25.0,89.0,9.0,,240.0,7.6,,996.0,,3.0
2024-07-29,3,27.4,26.9,97.0,1.0,,230.0,7.6,,996.7,,4.0
2024-07-29,4,27.0,26.0,94.0,2.2,,210.0,14.8,,997.0,,7.0
2024-07-29,5,27.0,25.0,89.0,0.8,,210.0,18.4,,996.0,,7.0
2024-07-29,6,27.4,27.1,98.0,0.2,,230.0,5.4,,997.1,,5.0
2024-07-29,7,27.0,26.0,94.0,0.4,,200.0,14.8,,996.0,,7.0
2024-07-29,8,27.0,26.0,94.0,1.0,,230.0,14.8,,995.0,,7.0
2024-07-29,9,27.6,26.7,95.0,19.3,,230.0,7.6,,996.4,,8.0
2024-07-29,10,27.0,25.0,89.0,7.1,,190.0,22.3,,994.0,,9.0
2024-07-29,11,26.0,25.0,94.0,1.0,,200.0,18.4,,994.0,,9.0
2024-07-29,12,27.0,26.1,95.0,0.5,,230.0,3.6,,995.1,,9.0
2024-07-29,13,27.0,25.0,89.0,0.3,,220.0,11.2,,995.0,,9.0
2024-07-29,14,27.0,25.0,89.0,0.5,,210.0,7.6,,996.0,,5.0
2024-07-29,15,27.4,26.3,94.0,1.0,,220.0,5.4,,996.9,,5.0
2024-07-29,16,26.0,25.0,94.0,0.0,,260.0,13.0,,998.0,,5.0
2024-07-29,17,26.0,25.0,94.0,0.0,,220.0,9.4,,997.0,,5.0
2024-07-29,18,27.0,26.1,95.0,0.0,,180.0,7.6,,998.3,,5.0
2024-07-29,19,26.0,25.0,94.0,0.0,,210.0,7.6,,997.0,,5.0
2024-07-29,20,26.0,25.0,94.0,0.0,,260.0,5.4,,997.0,,8.0
2024-07-29,21,27.0,26.1,95.0,0.2,,190.0,7.6,,997.6,,8.0
2024-07-29,22,26.0,25.0,94.0,0.3,,180.0,9.4,,997.0,,7.0
2024-07-29,23,26.0,25.0,94.0,0.1,,180.0,9.4,,997.0,,5.0
2024-07-30,0,27.0,26.5,97.0,0.0,,0.0,0.0,,997.6,,7.0
2024-07-30,1,26.0,25.0,94.0,0.0,,180.0,5.4,,998.0,,3.0
2024-07-30,2,26.0,25.0,94.0,0.0,,210.0,9.4,,999.0,,5.0
2024-07-30,3,27.6,27.1,97.0,0.3,,230.0,3.6,,999.8,,5.0
2024-07-30,4,27.0,25.0,89.0,0.1,,160.0,18.4,,1001.0,,4.0
2024-07-30,5,27.0,25.0,89.0,0.0,,180.0,9.4,,1001.0,,5.0
2024-07-30,6,28.0,25.0,84.0,0.0,,230.0,7.6,,1000.7,,5.0
2024-07-30,7,29.0,25.0,79.0,0.0,,200.0,16.6,,1000.0,,5.0
2024-07-30,8,30.0,25.1,75.0,0.0,,170.0,14.8,,1000.0,,5.0
2024-07-30,9,32.0,27.9,79.0,0.0,,230.0,5.4,,999.8,,5.0
2024-07-30,10,31.0,25.1,71.0,0.1,,190.0,13.0,,999.0,,5.0
2024-07-30,11,31.0,25.1,71.0,3.3,,160.0,9.4,,998.0,,5.0
2024-07-30,12,30.4,26.6,80.0,0.0,,230.0,7.6,,998.6,,5.0
2024-07-30,13,29.0,26.0,84.0,1.3,,150.0,9.4,,999.0,,5.0
2024-07-30,14,29.0,26.0,84.0,0.0,,150.0,9.4,,1000.0,,5.0
2024-07-30,15,30.2,27.2,84.0,0.1,,180.0,9.4,,1000.3,,5.0
2024-07-30,16,29.0,25.0,79.0,1.2,,160.0,11.2,,1001.0,,5.0
2024-07-30,17,28.0,25.0,84.0,0.0,,160.0,14.8,,1002.0,,5.0
2024-07-30,18,29.0,26.4,86.0,0.0,,180.0,7.6,,1002.0,,5.0
2024-07-30,19,28.0,26.0,89.0,0.0,,180.0,11.2,,1002.0,,5.0
2024-07-30,20,28.0,26.0,89.0,0.0,,180.0,11.2,,1000.7,,3.0
2024-07-30,21,28.6,26.6,89.0,0.0,,180.0,5.4,,1001.6,,5.0
2024-07-30,22,28.0,25.0,84.0,0.0,,180.0,13.0,,1001.0,,5.0
2024-07-30,23,27.0,24.1,84.0,0.0,,180.0,9.4,,1001.0,,5.0
2024-07-31,0,28.2,26.6,91.0,0.0,,180.0,5.4,,1001.4,,5.0
2024-07-31,1,27.0,25.0,89.0,0.0,,160.0,7.6,,1000.6,,3.0
2024-07-31,2,27.0,25.0,89.0,0.0,,170.0,9.4,,1002.0,,5.0
2024-07-31,3,29.0,26.4,86.0,0.0,,140.0,3.6,,1002.9,,5.0
2024-07-31,4,28.0,25.0,84.0,0.2,,180.0,11.2,,1003.0,,5.0
2024-07-31,5,28.0,25.0,84.0,0.2,,190.0,13.0,,1003.0,,5.0
2024-07-31,6,32.0,27.0,75.0,0.1,,230.0,5.4,,1003.5,,5.0
2024-07-31,7,30.0,25.1,75.0,0.2,,180.0,16.6,,1003.0,,5.0
2024-07-31,8,31.0,25.1,71.0,0.1,,190.0,22.3,,1002.0,,5.0
2024-07-31,9,33.8,26.6,66.0,0.1,,290.0,9.4,,1001.8,,5.0
2024-07-31,10,33.0,23.9,59.0,0.2,,230.0,16.6,,1000.0,,2.0
2024-07-31,11,32.0,24.1,63.0,0.2,,210.0,14.8,,1000.0,,5.0
2024-07-31,12,33.0,26.6,69.0,0.1,,360.0,7.6,,1000.2,,5.0
2024-07-31,13,30.0,23.9,70.0,0.7,,170.0,14.8,,1000.0,,3.0
2024-07-31,14,29.0,25.0,79.0,1.1,,200.0,14.8,,1001.0,,5.0
2024-07-31,15,29.6,26.0,81.0,0.0,,200.0,14.8,,1001.0,,5.0
2024-07-31,16,27.0,25.0,89.0,0.0,,230.0,13.0,,1002.0,,4.0
2024-07-31,17,27.0,25.0,89.0,0.2,,230.0,5.4,,1002.0,,5.0
2024-07-31,18,28.2,26.6,91.0,0.0,,270.0,5.4,,1002.3,,5.0
2024-07-31,19,27.0,26.0,94.0,0.0,,170.0,5.4,,1002.0,,5.0
2024-07-31,20,27.0,25.0,89.0,0.0,,180.0,13.0,,1001.0,,5.0
2024-07-31,21,26.0,24.0,89.0,0.0,,190.0,13.0,,1001.0,,5.0
2024-07-31,22,26.0,24.0,89.0,0.0,,190.0,13.0,,1001.0,,5.0
2024-07-31,23,26.0,24.0,89.0,0.0,,190.0,13.0,,1001.0,,5.0
2024-08-01,0,27.2,25.8,92.0,0.0,,230.0,9.4,,1000.8,,5.0
2024-08-01,1,26.0,24.0,89.0,0.0,,180.0,9.4,,1001.0,,5.0
2024-08-01,2,27.0,24.1,84.0,0.0,,190.0,11.2,,1001.0,,5.0
2024-08-01,3,28.6,26.6,89.0,0.0,,230.0,7.6,,1001.8,,5.0
2024-08-01,4,28.0,24.0,79.0,0.0,,190.0,18.4,,1002.0,,5.0
2024-08-01,5,28.0,24.0,79.0,0.0,,190.0,13.0,,1002.0,,3.0
2024-08-01,6,29.2,27.0,88.0,0.0,,230.0,3.6,,1002.4,,5.0
2024-08-01,7,29.0,25.0,79.0,0.3,,220.0,13.0,,1001.0,,5.0
2024-08-01,8,29.0,25.0,79.0,0.2,,200.0,13.0,,1001.0,,5.0
2024-08-01,9,29.2,27.0,88.0,0.2,,230.0,5.4,,1000.7,,5.0
2024-08-01,10,29.0,26.0,84.0,2.3,,280.0,5.4,,999.0,,5.0
2024-08-01,11,30.0,25.1,75.0,0.0,,240.0,7.6,,999.0,,5.0
2024-08-01,12,27.0,26.5,97.0,0.7,,230.0,9.4,,999.8,,5.0
2024-08-01,13,27.0,25.0,89.0,0.9,,180.0,9.4,,1000.0,,5.0
2024-08-01,14,28.0,25.0,84.0,0.8,,180.0,9.4,,1000.0,,5.0
2024-08-01,15,27.8,26.7,94.0,0.8,,230.0,5.4,,1001.3,,5.0
2024-08-01,16,27.0,25.0,89.0,0.7,,200.0,11.2,,1001.0,,5.0
2024-08-01,17,27.0,25.0,89.0,0.2,,210.0,9.4,,1002.0,,5.0
2024-08-01,18,27.6,25.6,89.0,0.0,,230.0,7.6,,1001.7,,5.0
2024-08-01,19,27.0,24.1,84.0,0.0,,190.0,13.0,,1001.0,,5.0
2024-08-01,20,27.0,24.1,84.0,0.0,,180.0,14.8,,1000.0,,5.0
2024-08-01,21,27.4,25.4,89.0,0.0,,230.0,9.4,,1000.2,,5.0
2024-08-01,22,26.0,24.0,89.0,0.0,,190.0,13.0,,999.0,,5.0
2024-08-01,23,26.0,24.0,89.0,0.0,,190.0,14.8,,1000.0,,5.0
2024-08-02,0,27.2,25.8,92.0,0.0,,230.0,9.4,,1000.1,,5.0
2024-08-02,1,26.0,24.0,89.0,0.0,,190.0,11.2,,1000.0,,5.0
2024-08-02,2,26.0,24.0,89.0,0.0,,180.0,16.6,,1000.0,,5.0
2024-08-02,3,27.2,26.3,95.0,0.2,,230.0,5.4,,1000.9,,5.0
2024-08-02,4,26.0,25.0,94.0,0.1,,180.0,16.6,,1001.0,,5.0
2024-08-02,5,27.0,25.0,89.0,0.0,,190.0,18.4,,1001.0,,5.0
2024-08-02,6,29.0,26.2,85.0,0.6,,230.0,5.4,,1001.3,,5.0
2024-08-02,7,28.0,24.0,79.0,1.4,,200.0,18.4,,1000.0,,5.0
2024-08-02,8,27.0,25.0,89.0,0.8,,210.0,18.4,,1000.0,,5.0
2024-08-02,9,28.2,26.2,89.0,0.2,,230.0,3.6,,999.9,,7.0
2024-08-02,10,27.0,25.0,89.0,0.0,,200.0,16.6,,999.0,,5.0
2024-08-02,11,28.0,24.0,79.0,0.0,,200.0,16.6,,998.0,,5.0
2024-08-02,12,28.6,25.8,85.0,0.0,,200.0,7.6,,998.8,,5.0
2024-08-02,13,27.0,24.1,84.0,0.0,,180.0,11.2,,999.0,,5.0
2024-08-02,14,27.0,24.1,84.0,0.0,,170.0,11.2,,999.0,,5.0
2024-08-02,15,28.2,25.8,87.0,0.0,,230.0,3.6,,999.4,,5.0
2024-08-02,16,27.0,24.1,84.0,0.0,,180.0,14.8,,1000.0,,5.0
2024-08-02,17,27.0,24.1,84.0,0.0,,190.0,13.0,,1001.0,,5.0
2024-08-02,18,27.0,26.1,95.0,0.1,,230.0,7.6,,1001.1,,5.0
2024-08-02,19,27.0,24.1,84.0,0.2,,170.0,16.6,,1000.0,,5.0
2024-08-02,20,25.0,24.0,94.0,0.0,,180.0,9.4,,1000.0,,5.0
2024-08-02,21,27.0,25.6,92.0,0.0,,230.0,11.2,,999.5,,5.0
2024-08-02,22,26.0,24.0,89.0,0.6,,200.0,14.8,,999.0,,5.0
2024-08-02,23,26.0,25.0,94.0,7.3,,180.0,14.8,,999.0,,5.0
2024-08-03,0,26.8,25.9,95.0,2.7,,230.0,7.6,,999.3,,5.0
2024-08-03,1,26.0,24.0,89.0,1.6,,170.0,11.2,,999.0,,5.0
2024-08-03,2,26.0,25.0,94.0,0.5,,190.0,18.4,,1000.0,,5.0
2024-08-03,3,27.2,26.1,94.0,0.2,,230.0,7.6,,1000.3,,18.0
2024-08-03,4,26.0,25.0,94.0,0.1,,210.0,22.3,,1001.0,,8.0
2024-08-03,5,27.0,25.0,89.0,4.0,,190.0,14.8,,1001.0,,8.0
2024-08-03,6,28.6,27.0,91.0,0.9,,250.0,5.4,,1000.9,,8.0
2024-08-03,7,28.0,25.0,84.0,0.5,,180.0,16.6,,1000.0,,5.0
2024-08-03,8,29.0,25.0,79.0,0.6,,180.0,13.0,,999.0,,5.0
2024-08-03,9,31.2,27.1,79.0,0.3,,230.0,5.4,,999.6,,5.0
2024-08-03,10,30.0,25.1,75.0,12.0,,200.0,18.4,,998.0,,5.0
2024-08-03,11,28.0,26.0,89.0,2.0,,220.0,14.8,,998.0,,25.0
2024-08-03,12,29.0,27.2,90.0,1.5,,230.0,5.4,,999.1,,25.0
2024-08-03,13,26.0,25.0,94.0,2.6,,200.0,11.2,,1000.0,,25.0
2024-08-03,14,26.0,25.0,94.0,1.8,,160.0,11.2,,1001.0,,25.0
2024-08-03,15,27.4,27.4,100.0,1.5,,230.0,5.4,,1001.4,,8.0
2024-08-03,16,26.0,25.0,94.0,1.1,,190.0,13.0,,1002.0,,9.0
2024-08-03,17,27.0,25.0,89.0,0.8,,180.0,9.4,,1002.0,,9.0
2024-08-03,18,27.6,27.1,97.0,0.5,,190.0,13.0,,1002.6,,5.0
2024-08-03,19,26.0,25.0,94.0,0.4,,180.0,11.2,,1001.4,,9.0
2024-08-03,20,26.0,25.0,94.0,0.6,,190.0,16.6,,1000.0,,5.0
2024-08-03,21,26.0,25.0,94.0,0.8,,190.0,11.0,,1000.0,,5.0
2024-08-03,22,26.0,25.0,94.0,0.6,,180.0,11.2,,1000.0,,5.0
2024-08-03,23,26.0,24.0,89.0,0.8,,190.0,11.2,,1000.0,,5.0
2024-08-04,0,27.0,26.7,98.0,1.4,,180.0,9.4,,1000.5,,5.0
2024-08-04,1,26.0,25.0,94.0,0.0,,170.0,9.4,,1001.0,,5.0
2024-08-04,2,26.0,25.0,94.0,0.0,,190.0,11.2,,1001.0,,5.0
2024-08-04,3,27.6,26.5,94.0,0.3,,230.0,9.4,,1002.1,,5.0
2024-08-04,4,27.0,25.0,89.0,0.0,,190.0,16.6,,1002.0,,5.0
2024-08-04,5,28.0,25.0,84.0,0.4,,190.0,18.4,,1002.0,,5.0
2024-08-04,6,29.2,26.6,86.0,0.1,,230.0,7.6,,1002.3,,5.0
2024-08-04,7,28.0,25.0,84.0,0.7,,190.0,14.8,,1001.0,,5.0
2024-08-04,8,28.0,25.0,84.0,0.4,,170.0,9.4,,1001.0,,5.0
2024-08-04,9,29.4,26.8,86.0,0.4,,320.0,3.6,,1000.7,,5.0
2024-08-04,10,28.0,25.0,84.0,3.1,,190.0,9.4,,1000.0,,5.0
2024-08-04,11,29.0,25.0,79.0,2.3,,0.0,0.0,,999.0,,5.0
2024-08-04,12,30.4,27.8,86.0,1.0,,190.0,9.4,,999.6,,5.0
2024-08-04,13,28.0,26.0,89.0,0.5,,170.0,7.6,,1000.0,,5.0
2024-08-04,14,28.0,25.0,84.0,0.6,,160.0,9.4,,1001.0,,5.0
2024-08-04,15,28.6,27.0,91.0,0.5,,180.0,9.4,,1001.4,,5.0
2024-08-04,16,26.0,25.0,94.0,0.1,,160.0,9.4,,1002.0,,5.0
2024-08-04,17,26.0,25.0,94.0,0.0,,190.0,11.2,,1002.0,,5.0
2024-08-04,18,27.6,26.5,94.0,0.0,,200.0,11.2,,1001.7,,5.0
2024-08-04,19,26.0,25.0,94.0,0.4,,190.0,11.2,,1002.0,,5.0
2024-08-04,20,26.0,25.0,94.0,0.5,,160.0,9.4,,1001.0,,5.0
2024-08-04,21,27.0,26.0,94.0,0.0,,230.0,7.6,,1001.5,,5.0
2024-08-04,22,26.0,24.0,89.0,0.2,,190.0,9.4,,1001.0,,5.0
2024-08-04,23,26.0,25.0,94.0,0.7,,190.0,9.4,,1001.0,,5.0
2024-08-05,0,26.0,25.7,98.0,0.1,,200.0,5.4,,1001.6,,7.0
2024-08-05,1,26.0,24.0,89.0,0.0,,170.0,9.4,,1000.9,,4.0
2024-08-05,2,26.0,25.0,94.0,0.2,,160.0,14.8,,1001.2,,4.0
2024-08-05,3,27.2,26.3,95.0,0.2,,230.0,5.4,,1002.9,,5.0
2024-08-05,4,27.0,25.0,89.0,0.1,,190.0,18.4,,1003.0,,5.0
2024-08-05,5,27.0,25.0,89.0,0.3,,190.0,16.6,,1003.0,,5.0
2024-08-05,6,29.2,26.0,83.0,0.2,,230.0,11.2,,1003.9,,5.0
2024-08-05,7,28.0,25.0,84.0,0.2,,190.0,14.8,,1003.0,,5.0
2024-08-05,8,28.0,25.0,84.0,0.0,,220.0,13.0,,1003.0,,5.0
2024-08-05,9,29.8,27.4,87.0,0.0,,180.0,5.4,,1002.9,,5.0
2024-08-05,10,29.0,25.0,79.0,0.0,,200.0,14.8,,1001.0,,5.0
2024-08-05,11,29.0,25.0,79.0,0.0,,200.0,18.4,,1001.0,,5.0
2024-08-05,12,30.8,26.3,77.0,0.0,,230.0,7.6,,1001.3,,5.0
2024-08-05,13,28.0,26.0,89.0,0.0,,220.0,9.4,,1001.0,,5.0
2024-08-05,14,28.0,26.0,89.0,0.1,,180.0,13.0,,1002.0,,5.0
2024-08-05,15,27.8,26.4,92.0,0.2,,200.0,9.4,,1002.7,,5.0
2024-08-05,16,27.0,25.0,89.0,0.0,,200.0,9.4,,1003.0,,5.0
2024-08-05,17,27.0,25.0,89.0,0.0,,190.0,16.6,,1004.0,,5.0
2024-08-05,18,27.6,25.6,89.0,0.0,,270.0,5.4,,1004.3,,5.0
2024-08-05,19,26.0,24.0,89.0,0.0,,190.0,13.0,,1003.0,,5.0
